focal_method,test_prefix,docstring
"public Comparable getRowKey(int row) {
    return this.data.getRowKey(row);
}","public void test1010() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    Comparable comparable0 = defaultBoxAndWhiskerCategoryDataset0.getRowKey(0);
    assertEquals(0.0F, comparable0);
}","/**
 * Returns a row key.
 *
 * @param row  the row index (zero-based).
 *
 * @return The row key.
 *
 * @see #getRowIndex(Comparable)
 */"
"public int getRowIndex(Comparable key) {
    return this.data.getRowIndex(key);
}","public void test1111() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getRowIndex(float0);
    assertEquals(0, int0);
}","/**
 * Returns the row index for a given key.
 *
 * @param key  the row key.
 *
 * @return The row index.
 *
 * @see #getRowKey(int)
 */"
"public int getRowCount() {
    return this.data.getRowCount();
}","public void test1212() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getRowCount();
    assertEquals(1, int0);
}","/**
 * Returns the number of rows in the table.
 *
 * @return The row count.
 *
 * @see #getColumnCount()
 */"
"public double getRangeUpperBound(boolean includeInterval) {
    return this.maximumRangeValue;
}","public void test1313() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    double double0 = defaultBoxAndWhiskerCategoryDataset0.getRangeUpperBound(false);
    assertEquals(0.0, double0, 0.01);
}","/**
 * Returns the maximum y-value in the dataset.
 *
 * @param includeInterval  a flag that determines whether or not the
 *                         y-interval is taken into account.
 *
 * @return The maximum value.
 *
 * @see #getRangeLowerBound(boolean)
 */"
"public double getRangeLowerBound(boolean includeInterval) {
    return this.minimumRangeValue;
}","public void test1414() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    double double0 = defaultBoxAndWhiskerCategoryDataset0.getRangeLowerBound(false);
    assertEquals(0.0, double0, 0.01);
}","/**
 * Returns the minimum y-value in the dataset.
 *
 * @param includeInterval  a flag that determines whether or not the
 *                         y-interval is taken into account.
 *
 * @return The minimum value.
 *
 * @see #getRangeUpperBound(boolean)
 */"
"public double getLength() {
    return this.upper - this.lower;
}","public void test1515() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    LinkedList<Object> linkedList0 = new LinkedList<Object>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem(0.0, (-120.4370874583229), 1.0, 1069.758, 0.0, 0.0, 1650.4569273778384, 3461.9393, (List) linkedList0);
    MockDate mockDate0 = new MockDate();
    Minute minute0 = new Minute(mockDate0);
    TimeSeriesDataItem timeSeriesDataItem0 = new TimeSeriesDataItem((RegularTimePeriod) minute0, 328.588394291);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) timeSeriesDataItem0, (Comparable) minute0);
    Range range0 = defaultBoxAndWhiskerCategoryDataset0.getRangeBounds(false);
    assertEquals(1811.4823726221616, range0.getLength(), 0.01);
}","/**
 * Returns the length of the range.
 *
 * @return The length.
 */"
"public Number getMeanValue(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getMean();
    }
    return result;
}","public void test1616() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) null, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    Number number0 = defaultBoxAndWhiskerCategoryDataset0.getMeanValue((Comparable) float0, (Comparable) float0);
    assertNull(number0);
}","/**
 * Returns the mean value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The mean value.
 *
 * @see #getItem(int, int)
 */"
"public BoxAndWhiskerItem getItem(int row, int column) {
    return (BoxAndWhiskerItem) this.data.getObject(row, column);
}","public void test1717() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    BoxAndWhiskerItem boxAndWhiskerItem1 = defaultBoxAndWhiskerCategoryDataset0.getItem(0, 0);
    assertSame(boxAndWhiskerItem1, boxAndWhiskerItem0);
}","/**
 * Return an item from within the dataset.
 *
 * @param row  the row index.
 * @param column  the column index.
 *
 * @return The item.
 */"
"public Comparable getColumnKey(int column) {
    return this.data.getColumnKey(column);
}","public void test1818() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    Comparable comparable0 = defaultBoxAndWhiskerCategoryDataset0.getColumnKey(0);
    assertEquals(0.0F, comparable0);
}","/**
 * Returns a column key.
 *
 * @param column  the column index (zero-based).
 *
 * @return The column key.
 *
 * @see #getColumnIndex(Comparable)
 */"
"public int getColumnIndex(Comparable key) {
    return this.data.getColumnIndex(key);
}","public void test1919() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getColumnIndex(float0);
    assertEquals(0, int0);
}","/**
 * Returns the column index for a given key.
 *
 * @param key  the column key.
 *
 * @return The column index.
 *
 * @see #getColumnKey(int)
 */"
"public int getColumnCount() {
    return this.data.getColumnCount();
}","public void test2020() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Float float0 = new Float((double) 0);
    Vector<String> vector0 = new Vector<String>();
    BoxAndWhiskerItem boxAndWhiskerItem0 = new BoxAndWhiskerItem((Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (Number) float0, (List) vector0);
    defaultBoxAndWhiskerCategoryDataset0.add(boxAndWhiskerItem0, (Comparable) float0, (Comparable) float0);
    int int0 = defaultBoxAndWhiskerCategoryDataset0.getColumnCount();
    assertEquals(1, int0);
}","/**
 * Returns the number of columns in the table.
 *
 * @return The column count.
 *
 * @see #getRowCount()
 */"
"public Number getValue(Comparable rowKey, Comparable columnKey) {
    return getMedianValue(rowKey, columnKey);
}","public void test2121() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getValue((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the value for an item.
 *
 * @param rowKey  the row key.
 * @param columnKey  the columnKey.
 *
 * @return The value.
 *
 * @see #getMedianValue(Comparable, Comparable)
 * @see #getValue(int, int)
 */"
"public Number getValue(int row, int column) {
    return getMedianValue(row, column);
}","public void test2222() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getValue((-1), (-1));
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the value for an item.
 *
 * @param row  the row index.
 * @param column  the column index.
 *
 * @return The value.
 *
 * @see #getMedianValue(int, int)
 * @see #getValue(Comparable, Comparable)
 */"
"public Comparable getRowKey(int row) {
    return this.data.getRowKey(row);
}","public void test2323() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    defaultBoxAndWhiskerCategoryDataset0.data = null;
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getRowKey(1569);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset"", e);
    }
}","/**
 * Returns a row key.
 *
 * @param row  the row index (zero-based).
 *
 * @return The row key.
 *
 * @see #getRowIndex(Comparable)
 */"
"public Comparable getRowKey(int row) {
    return this.data.getRowKey(row);
}","public void test2424() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getRowKey((-1));
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns a row key.
 *
 * @param row  the row index (zero-based).
 *
 * @return The row key.
 *
 * @see #getRowIndex(Comparable)
 */"
"public Number getQ3Value(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getQ3();
    }
    return result;
}","public void test2525() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ3Value((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the third quartile value.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The third quartile value.
 *
 * @see #getItem(int, int)
 */"
"public Number getQ3Value(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getQ3();
    }
    return result;
}","public void test2626() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ3Value(59, (-2508));
        fail(""Expecting exception: IndexOutOfBoundsException"");
    } catch (IndexOutOfBoundsException e) {
        //
        // Index: 59, Size: 0
        //
        verifyException(""java.util.ArrayList"", e);
    }
}","/**
 * Returns the third quartile value.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The third quartile value.
 *
 * @see #getItem(int, int)
 */"
"public Number getQ3Value(int row, int column) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(row, column);
    if (item != null) {
        result = item.getQ3();
    }
    return result;
}","public void test2727() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ3Value((-2650), 1);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // no message in exception (getMessage() returned null)
        //
    }
}","/**
 * Returns the third quartile value.
 *
 * @param row  the row index (zero-based).
 * @param column  the column index (zero-based).
 *
 * @return The third quartile value.
 *
 * @see #getItem(int, int)
 */"
"public Number getQ1Value(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getQ1();
    }
    return result;
}","public void test2828() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    Millisecond millisecond0 = new Millisecond();
    TimeSeriesDataItem timeSeriesDataItem0 = new TimeSeriesDataItem((RegularTimePeriod) millisecond0, (-583.9425108959));
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ1Value((Comparable) timeSeriesDataItem0, (Comparable) millisecond0);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Row key (org.jfree.data.time.TimeSeriesDataItem@9a) not recognised.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the first quartile value.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The first quartile value.
 *
 * @see #getItem(int, int)
 */"
"public Number getQ1Value(Comparable rowKey, Comparable columnKey) {
    Number result = null;
    BoxAndWhiskerItem item = (BoxAndWhiskerItem) this.data.getObject(rowKey, columnKey);
    if (item != null) {
        result = item.getQ1();
    }
    return result;
}","public void test2929() throws Throwable {
    DefaultBoxAndWhiskerCategoryDataset defaultBoxAndWhiskerCategoryDataset0 = new DefaultBoxAndWhiskerCategoryDataset();
    // Undeclared exception!
    try {
        defaultBoxAndWhiskerCategoryDataset0.getQ1Value((Comparable) null, (Comparable) null);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // Null 'rowKey' argument.
        //
        verifyException(""org.jfree.data.KeyedObjects2D"", e);
    }
}","/**
 * Returns the first quartile value.
 *
 * @param rowKey  the row key.
 * @param columnKey  the column key.
 *
 * @return The first quartile value.
 *
 * @see #getItem(int, int)
 */"
